company_name_short,review,topic,prob,review_en,sentiment,topic_name
Mercedes-Benz,Neubesetzungen nur nach Nasenfaktor und Folien. Wissen spielt keine Rolle mehr. Je mehr wissen desto gefährlicher für Führungskraft.,6,0.9650170291336684,New jobs only according to nose factor and foils. Knowledge doesn't matter anymore. The more knowledge the more dangerous for executives.,0,frauen_männer_führungspositionen
Hugo Boss,"Schlechte Bezahlung, keine Mitarbeiter Entwicklung (außer man stresst das Management ständig mit der Anforderung). Es werden Techniker zu Abteilungsleiter die von Mitarbeiter Führung keine Ahnung haben. Die Stimmung in den Teams ist aktuell schlecht und keiner kümmert sich darum. Folge: die Mitarbeiter schauen sich alle nach einen anderen Job um",6,0.8122188480288534,"Poor pay, no employee development (unless you stress the management constantly with the requirement). Technicians become department heads who have no idea of employee leadership. The mood in the teams is currently bad and nobody cares about it. Follow: the employees all look for another job around",0,frauen_männer_führungspositionen
Adidas,"Systematische Ausbeutung der Arbeitnehmer. Ungerechtigkeiten an der Tagesordnung. Egoisten und Narzisten als ""Führungskräfte"" die sich nur für die eigene Haut und die eigene Karriere (und den nächsten Bonus) interessieren.",6,0.8996541896223291,"Systematic exploitation of workers. Inequities on the agenda. Selfists and narcissists as ""leaders"" who are interested only in their own skin and career (and the next bonus).",0,frauen_männer_führungspositionen
Marc O'Polo,"Monatelang Überstunden
Samstag Arbeiten,wer nicht kann dem wird eine Abmahnung angedroht
Kein Danke
Immer mehr Druck,mehr Arbeit
Führungskräfte sind Überfordert, launisch, aggressiv, Teilweise ist es nicht möglich ein Problem zu klären",0,1.0,"Months overtime Saturday Working, who can't be threatened with a warning No thanks More and more pressure,more work executives are overwhelmed, moody, aggressive, sometimes it's not possible to solve a problem",0,arbeitszeiten_überstunden
Mercedes-Benz,"Führungskräfte sind für die Mitarbeiterführung da, nicht für die fachliche Führung",6,0.9531055285276772,"Managers are there for employee management, not for professional management",0,frauen_männer_führungspositionen
Hugo Boss,Bad salary for a company with base in Switzerland. Not all of us are Italians and live the dolce vita in Italy for a lower price.,9,1.0,Bad salary for a company with base in Switzerland. Not all of us are Italians and live the dolce vita in Italy for a lower price.,0,führungskräfte_führungskompetenz
Adidas,"Overtime hours. Never enough headcounts to support projects. IT people not located in Campus, not able to enjoy canteen and other facilities offered by campus.",0,1.0,"Overtime hours. Never enough headscounts to support projects. IT people not located in Campus, not able to enjoy canteen and other facilities offered by campus.",0,arbeitszeiten_überstunden
Hugo Boss,"Management, Karrieremöglichkeiten, Förderung, extremes Bossing, extrem schlechtes HR, Arroganz",6,0.9275300575890316,"Management, career opportunities, promotion, extreme bossing, extremely bad HR, arrogance",0,frauen_männer_führungspositionen
Hugo Boss,"Keine erkennbare Strategie, viel Zweckaktionismus, schlechte oder schlecht ausgebildete Führungskräfte",6,1.0,"No recognisable strategy, a lot of advocacy, bad or poorly trained executives",0,frauen_männer_führungspositionen
Adidas,"- Das der Mitarbeiter nicht zählt und alles getan wird um die Mitarbeiter zu demotivieren.
- Das sich der interne Kampf unter den Führungskräften auf einzelne strategische Entscheidungen auswirkt. Es wird danach entschieden wer die größte Macht hat und nicht was tatsächlich sinnvoll für die Firma ist.",6,0.9457208817718842,- That the employee does not count and everything is done to demotivate the employees. - That the internal struggle among the executives affects individual strategic decisions. It is then decided who has the greatest power and not what really makes sense for the company.,0,frauen_männer_führungspositionen
Adidas,"Bezahlung, Organisation, Mitarbeiterkommunikation, viele ""Extras"" für Mitarbeiter und Partner von adidas werden gekürzt oder aufgelöst, unkoordinierte , zu teure Kinderbetreuung, geringer oder kein Zuschuss zur Kantine",9,1.0,"Payment, organization, employee communication, many ""extras"" for employees and partners of adidas are shortened or dissolved, uncoordinated, too expensive childcare, less or no subsidy to the canteen",0,führungskräfte_führungskompetenz
Bosch,"Bürokratie, stark hierarchische Strukturen, eigene Leistung kommt nicht zur Geltung, Kompetenz einiger Vorgesetzter verbesserungsfähig",6,0.8748817950018649,"Bureaucracy, strong hierarchical structures, own performance does not come to fruition, competence of some superiors can be improved",1,frauen_männer_führungspositionen
Mercedes-Benz,Teilweise die unterqualifizierten Führungskräfte,6,1.0,Partially the underqualified managers,0,frauen_männer_führungspositionen
Adidas,"Den Umgang mit älteren Mitarbeitern. Wichtig sind nur die Aktionäre, Mitarbeiter bleiben auf der Strecke.",2,1.0,"Dealing with older employees. Only shareholders are important, employees stay on the track.",1,älteren_kollegen_junge
Bosch,"-max. working hours (15 hours per week instead of 20 hours)
-having not job ticket for transportation
-HR performance",0,1.0,-max. working hours (15 hours per week instead of 20 hours) -having not job ticket for transportation -HR performance,1,arbeitszeiten_überstunden
Bosch,"Schlechte Planung von ferienjobber, und befristeten.",0,1.0,"Poor planning of holiday jobbers, and temporary.",0,arbeitszeiten_überstunden
Bosch,"Termindruck, generell sehr hohe Erwartung ans Team",1,1.0,"Date pressure, generally very high expectation to the team",0,teams_zusammenhalt
Mercedes-Benz,Viel zu viel Hierarchie. Ein HR- Bereich der sich selbst verwaltet aber nichts für die Mannschaft tut.,6,1.0,Much too much hierarchy. An HR area that manages itself but does nothing for the team.,0,frauen_männer_führungspositionen
Porsche,unrealistische Zeitvorgaben für Tätigkeiten,0,1.0,unrealistic time limits for activities,0,arbeitszeiten_überstunden
Bosch,"Coaching/Karriereplanung/Weiterbildung existiert nicht!
Personalführung existiert auch nicht!
Klima der Angst herrscht vor.
Mikromanagement durch Führungskräfte.
Beleidigungen sind allgegenwärtig.",6,0.868283747257235,Coaching/career planning/training does not exist! Personnel management does not exist either! The climate of fear prevails. Micromanagement by executives. Insults are omnipresent.,0,frauen_männer_führungspositionen
Mercedes-Benz,Man wird respektlos behandelt von Vorgesetzten und Kollegen,6,1.0,One is treated disrespectfully by superiors and colleagues,0,frauen_männer_führungspositionen
Porsche,"Wie bereits erwähnt PLUS:
Reisekosten! Mitarbeiter müssen regelmäßig Beträge in Höhe von bis zu mehreren Monatsgehältern vorstrecken, da MHP es nicht schafft, diese in einem vernünftigen Turnus zurück zu erstatten. Zum Beispiel werden aufgrund einzelner MHP spezifischen Anforderungen an Belege ansonsten komplett, korrekt abgerechnete Reisen nicht zurückerstattet; Mitarbeiter sollten sich mit Beginn eines Vertrags bei MHP Gedanken über einen Kreditabschluss machen, um diesem Geschäftsmodell folge zu leisten. Leider hat sich seit 2 Jahren daran nichts geändert",0,0.7575964538538235,"As already mentioned PLUS: Travel costs! Employees must regularly advance amounts of up to several monthly salaries, as MHP does not manage to reimburse them in a reasonable manner. For example, due to individual MHP specific requirements for supporting documents are otherwise completely, correctly billed trips not refunded; employees should start a contract with MHP thinking about a loan conclusion in order to afford this business model. Unfortunately, nothing has changed since 2 years.",0,arbeitszeiten_überstunden
Porsche,Schlechte Vergütung,9,1.0,Poor remuneration,0,führungskräfte_führungskompetenz
Mercedes-Benz,"Das Vorgesetztenverhalten ging gar nicht!! Man wirbt mit Fairness und Toleranz. Wenn es dann aber um Gesundheit geht und dass man mal nicht so performt, wird man hier leider total im Stich gelassen und sprichwörtlich fallen gelassen.",6,0.9738349373066147,"The superior behavior was not possible at all!! One advertises with fairness and tolerance. But if it is about health and that one does not perform like this, one is unfortunately totally abandoned here and literally dropped.",0,frauen_männer_führungspositionen
Porsche,"- Bezahlung
- Parkhaus kostenlos machen
- Horizontale Karrierewege schaffen
- Nicht so viele Externe, sondern mehr in interne Mitarbeiter investieren
- Monatsabschluss Bezahlung lächerlich",9,0.8891049870815245,"- Pay - Make car park for free - Create horizontal career paths - Not so many externals, but invest more in internal employees - Monthly graduation payment ridiculous",0,führungskräfte_führungskompetenz
Bosch,Zu große Unterschiede am Lohn ! Schlechte Prämien Verteilung zu viel Ungerechtigkeit dabei .,9,1.0,Too big differences in pay! Bad premiums distribution too much injustice in doing so.,0,führungskräfte_führungskompetenz
Porsche,"Mädels, Beine in die Hand und lauft!
Gesprächsthemen sind Fußball, Bier und Witze über die Frauen zuhause. Der ein oder andere Fehltritt ist auch dabei - aber an wen wenden, wenn nur Männer zum Reden da sind?
100% not recommend",4,0.7019243837931652,"Girls, legs in the hand and running! Talking topics are football, beer and jokes about the women at home. The one or other misstep is also there - but to whom if only men are there to talk? 100% not recommend",0,homeoffice_möglich
Bosch,"Überwiegender Anteil der Führungskräfte sind nicht geeignet als Führungskraft, Keine Entscheidungen durch Mittelmanagement alles muss von der Geschäftsführung abgesegnet werden, zu viele Häuptlinge im Verhältnis zu operativ Tätigen",6,1.0,"Most executives are not suitable as managers, no decisions by means of management everything must be approved by the management, too many chiefs in relation to operatives",0,frauen_männer_führungspositionen
Bosch,"Arbeitszeitmodelle, Ungerechte Behandlung Mann <-> Frau",0,1.0,"Working Time Models, Unjust Treatment Male <-> Female",0,arbeitszeiten_überstunden
Bosch,- Schlechte Führungskräfte werden geduldet obwohl deren Verhalten bekannt ist,6,0.8808496907496821,- Bad managers are tolerated even though their behavior is known,0,frauen_männer_führungspositionen
Bosch,"In XC Overall QM, gibt es Gruppenleiter, der für die Stelle nicht geeignet und nicht qualifiziert ist. Ferner verstehen wir nicht, warum ein Gruppenleiter für mehrere Gruppen zuständig sein muss.",6,1.0,"In XC Overall QM, there are group leaders who are not suitable and not qualified for the position. Furthermore, we do not understand why a group leader has to be responsible for several groups.",0,frauen_männer_führungspositionen
Bosch,"leider gibt es Vorgesetzte, denen jeder Handgriff zu viel ist und man sich kaum traut was zu fragen und die vergessen, dass sie auch mal älter werden. Außerdem läßt die interne Kommuinikation sehr zu wünschen übrig.
Ich habe das Gefühl man geht mit den Mitarbeitern nicht ehrlich um",2,1.0,"Unfortunately, there are supervisors who are too much of a handle and one hardly dares to ask something and who forget that they are getting older. Besides, the internal communication leaves much to be desired. I have the feeling that one does not deal honestly with the employees.",0,älteren_kollegen_junge
Porsche,"Es ist ein sehr unangenehmes Gefühl wenn Führungspersonen/Geschäftsführung überheblich, empathielos und erdrückend einem gegenübertreten.",6,0.9144787917672402,"It is a very unpleasant feeling when executives/management are arrogant, empathetic and oppressive towards you.",0,frauen_männer_führungspositionen
Porsche,Unfaire Bezahlung.,9,1.0,Unfair payment.,0,führungskräfte_führungskompetenz
Bosch,"Die Arbeitszeiten. Dadurch keine ""Work-Life-Balance"".
Durchgängiges Wochenendarbeiten.",0,1.0,"The working hours. Thus no ""work-life balance"". Continuous weekend work.",0,arbeitszeiten_überstunden
Porsche,manche Teamleiter genauer im Auge behalten!,1,0.8794458428922611,keep an eye on some team leaders!,1,teams_zusammenhalt
Mercedes-Benz,"Leiharbeiter mit keiner Chance auf Übernahme
Das verlorene Know-How fliegt den Führungskräften nach Abgang der ANÜ`s nur so um die Ohren",6,1.0,Temporary workers with no chance of taking over The lost know-how flies around the ears of the executives after the ANÜ`s have left.,0,frauen_männer_führungspositionen
Bosch,Führung sucht Machterhalt statt Unternehmens erfolg. Sehr hohe Fluktuation!,6,1.0,Leadership seeks to maintain power instead of corporate success. Very high turnover!,0,frauen_männer_führungspositionen
Mercedes-Benz,"- keine Kantine
- starre Arbeitszeiten",0,1.0,- no canteen - rigid working hours,0,arbeitszeiten_überstunden
Porsche,"zu viele Führungskräfte, zu wenig Produktivkräfte, Führungskräfte ohne Führungskompetenz",6,1.0,"too many executives, too few productive personnel, managers without leadership skills",0,frauen_männer_führungspositionen
Bosch,Einige FK viel mehr fördern statt fordern sollen...,1,1.0,Some FKs should promote much more than demand...,1,teams_zusammenhalt
Porsche,Die übermäßig verteilten Teams,1,1.0,The overly distributed teams,0,teams_zusammenhalt
Bosch,Der Umgang mit jungen Menschen,2,1.0,Dealing with Young People,1,älteren_kollegen_junge
Bosch,"45 Minuten Pause sind zu viel. 30 Minuten wären angemessen. 18 Stunden für Qualifikation, welche automatisch abgezogen werden sollte auf freiwilliger Basis erfolgen.",0,1.0,"45 minutes break is too much. 30 minutes would be appropriate. 18 hours for qualification, which should be automatically deducted on a voluntary basis.",0,arbeitszeiten_überstunden
Porsche,"Vorgesetzte und Projektleiter nehmen sich keine Zeit für anständige Führung und rechtzeitige Abstimmung mit dem Mitarbeiter. Das habe ich jetzt schon auf zwei Projekten erlebt. Mitarbeiter im Team kümmern sich auch wenig um die Eingliederung neuer Mitarbeiter ins Team. Es gibt viele Vorgesetzte, die einfach befördert werden, obwohl sie wenig soziale Führungskompetenz aufzeigen. Bereichsübergreifend in interessanten Projekten mitzuarbeiten ist schlicht unmöglich, obwohl man sich sehr darum bemüht. Jede Abteilung schaut, dass die eigenen Leute ausgelastet werden und ja keine schlechten Zahlen liefern.",6,1.0,"Managers and project managers don't take time for proper leadership and timely coordination with the employee. I have already experienced this on two projects. Team members also take little care of the integration of new employees into the team. There are many supervisors who are simply promoted, although they show little social leadership skills. Working in cross-sector projects in interesting projects is simply impossible, although one tries very hard to do so. Each department sees that their own people are used up and that they do not provide bad figures.",0,frauen_männer_führungspositionen
Bosch,"Mitarbeiter die auch wegen der Corona-Situation nicht ihren Urlaub antreten können, weil es z.B eine Absage des Hotels gab, dürfen ihren Urlaub nicht verschieben. Und wenn der in die Kurzarbeitswoche fällt, muss man die Kurzarbeit nach der Urlauswoche Nachholen.",0,1.0,"Employees who cannot start their holidays because of the Corona situation, for example because there was a cancellation of the hotel, are not allowed to postpone their holidays. And if this falls into the short work week, you have to catch up with the short work after the Urlauswoche.",0,arbeitszeiten_überstunden
Porsche,Führungskräfte müssen selbst in Projekten tätig sein. Zu absurden internen Kosten und in deutlich zu hohem Maß um sinnvoll ein Team führen zu können.,6,1.0,Managers have to be active in projects themselves. To absurd internal costs and to a far too high degree in order to be able to lead a team meaningfully.,0,frauen_männer_führungspositionen
Mercedes-Benz,"Compliance und Diversität zu jedem Preis macht nicht immer Sinn, nicht jeder Vorstand hat verstanden dass es die Mitarbeiter sind die sein Gehalt erwirtschaften (Arroganz)",6,0.9579931881821512,"Compliance and diversity at any price does not always make sense, not every board has understood that it is the employees who earn their salary (arrogance)",0,frauen_männer_führungspositionen
Mercedes-Benz,"Den Umgang mit langjährigen Mitarbeitern .
Wenn Du 35 Jahre bei MB gearbeitet hast und man lässt dich einfach fallen, dann bist du da richtig",2,1.0,"Dealing with long-term employees. If you have worked at MB for 35 years and you just drop, then you are right",1,älteren_kollegen_junge
Mercedes-Benz,Blockpause-Betriebsurlaub im Sommer,0,1.0,Block break business holidays in summer,1,arbeitszeiten_überstunden
Porsche,Zu wenig Urlaub.,0,1.0,Too little vacation.,0,arbeitszeiten_überstunden
Bosch,Die Führung und der ständige Druck von oben. Schlechte Kommunikation. Schlechte Planung.,6,1.0,The leadership and the constant pressure from above. Bad communication. Bad planning.,0,frauen_männer_führungspositionen
Bosch,Aktueller Umgang mit (langjährigen) Mitarbeitern,2,1.0,Current handling of (long-term) employees,1,älteren_kollegen_junge
Porsche,"Beförderung der Junioren wie bei der Bundeswehr: nach Zugehörigkeit.. automatische Beförderung nach 6 Monaten
Bei 80 Einstellungen von Junioren monatlich besteht keine Chance in Projekten Qualität abzuliefern, geschweige den den Junioren Werte zu vermitteln. Die Spreu vom Weizen zu trennen:Einheitsbrei !",2,1.0,"Promotion of the juniors as with the Bundeswehr: according to membership.. automatic promotion after 6 months With 80 recruitments of juniors monthly there is no chance to deliver quality in projects, let alone convey the values of the juniors.",0,älteren_kollegen_junge
Bosch,Immer noch zu viele Führungsebenen wodurch keine schnellen Entscheidung möglich sind. Eskalationsweg ist Standard.,6,1.0,"Still too many management levels, which makes no quick decision possible. Escalation path is standard.",0,frauen_männer_führungspositionen
Bosch,schlechte Bezahlung von Kollegen in Low Cost Ländern,9,0.9404366283865953,poor payment of colleagues in low cost countries,0,führungskräfte_führungskompetenz
Porsche,Zu flache Führungshierarchien. Zu wenig Führungskräfte oder zu schnelles Wachstum der Abteilungen.,6,1.0,Too flat leadership hierarchies. Too little executives or too fast growth of departments.,0,frauen_männer_führungspositionen
Porsche,"Es fehlt massiv daran Potentiale zu erkennen. Fairnesshalber muss man sagen, dass es hier sehr große Unterscheide bei den Führungskräften gibt.
High Performer werden nicht gechallenged, da es hier bei den PCs flächendeckend (mit wenigen Ausnahmen) an Leadership Skills fehlt. Langfristig ist man förmlich gezwungen sich ein gemütliches Nest in seiner fachlichen Komfortzone zu bauen, nebenher hier und da Vorlesungen zu halten, ein/ zwei Projekte zu akquirieren und im seichten Strom aufwärts treiben zu lassen.",6,0.952526050867312,"There is a huge lack of potential. For the sake of fairness, one has to say that there are very large differences between the executives here. High performers are not challenged, as there is a lack of leadership skills (with few exceptions) in the PCs. In the long term, one is forced to build a cozy nest in its professional comfort zone, to hold lectures here and there, to acquire one or two projects and to let them float up in the shallow stream.",0,frauen_männer_führungspositionen
Porsche,"Personalsituation, übergreifendes Vorgesetztenverhalten, schlechte Anbindung an ÖPNV",6,0.9024204117380369,"Staff situation, overall superior behaviour, poor connection to public transport",0,frauen_männer_führungspositionen
Bosch,Werden nicht alle gleichgerecht verhaltet haben viele freundschafts kreis mit die Führungskräften.,6,1.0,"Not all of them have behaved equally, many friends circle with the executives.",1,frauen_männer_führungspositionen
Bosch,It's a man's world,4,1.0,It's a man's world,1,homeoffice_möglich
Porsche,Die Normalität der Überstunden und die Behandlung der Frau.,0,1.0,The normality of the overtime and the treatment of the woman.,1,arbeitszeiten_überstunden
Mercedes-Benz,"Wo soll ich hier anfangen? Dieser laizzez-faire Führungsstil missfiel mir schon immer, es mangelt massiv an Servicementalität, Effizienz, Engagement, Gründlichkeit, Motivation, Schnelligkeit und den natürlichen Drang sich verbessern zu wollen. Sehr engstirnig mit gänzlich fehlendem Fingerspitzengefühl und sehr schlechtem Händchen, was den Geist der Zeit betrifft. Wir könnten alle wesentlich mehr von einander lernen, stattdessen altmodisches Abteilungsdenken anstatt man das Unternehmen einfach mal im ganzen betrachtet. Zuviel gegeneinander statt miteinander.",6,1.0,"Where should I start here? I have always disliked this laizzez-faire leadership style, there is a massive lack of service mentality, efficiency, commitment, thoroughness, motivation, speed and the natural urge to improve. Very narrowly with completely lacking sensitivity and very bad hands, as far as the spirit of time is concerned. We could all learn much more from each other, instead of thinking about old-fashioned department instead of simply looking at the company as a whole. Too much against each other instead of each other.",0,frauen_männer_führungspositionen
Porsche,"Teilweise wird zu sehr auf junge, neue Mitarbeiter Wert gelegt und die ""Urgesteine"" zu wenig wertgeschätzt",2,1.0,"Partially too much emphasis is placed on young, new employees and the ""prime stones"" are too little valued",0,älteren_kollegen_junge
Porsche,Teilweise noch sehr unflexible Möglichkeiten für Teilzeit-Kräfte,0,1.0,Partially still very inflexible possibilities for part-time workers,1,arbeitszeiten_überstunden
Bosch,Lange Arbeitsweg,0,1.0,Long work journey,1,arbeitszeiten_überstunden
Bosch,"Siehe schon oben bzgl. besser unterstützen. Die Regelung zu unbezahltem Urlaub empfand ich als überproportionale Belastung vor dem, was abverlangt wird, auch in diesen schwierigen Zeiten.",0,1.0,"See above for better support. I found the regulation on unpaid leave to be a disproportionate burden on what is required, even in these difficult times.",0,arbeitszeiten_überstunden
Ralph Lauren,Unprofessionelles Vorgesetztenverhalten,6,0.9883714941338686,Unprofessional superior behavior,0,frauen_männer_führungspositionen
Bosch,zu viel Führungspositionen,6,1.0,Too much leadership,0,frauen_männer_führungspositionen
Bosch,"Alles. Insbesondere, daß Mitarbeiter durch schäbiges, mobbendes Verhalten von Vorgesetzten und ""Kollegen"" zur Kündigung gezwungen werden. Frei nach dem Motto: Wenn man keine Fakten hat, muß man halt erfinderisch sein.
Betriebsrat, Sozialberatung - alles Luftnummern, davon ist keine Hilfe zu erwarten.",6,0.8566589647545856,"Everything. In particular, employees are forced to quit due to shabby, mobbing behavior of superiors and ""colleagues"". Freely according to the motto: If you have no facts, you have to be inventive. Works council, social advice - all air numbers, of which no help can be expected.",0,frauen_männer_führungspositionen
Bosch,"Es etabliert sich eine Zweiklassenkultur
Viel Geheimniskrämerei und in vielen Bereichen werden gerade ältere Kollegen wenig geschätzt.",2,1.0,A two-class culture is established A lot of secrecy and in many areas older colleagues are particularly little appreciated.,0,älteren_kollegen_junge
Porsche,Keine gute Personalauswahl (va im Produktbereich und in den wenigen Führungspositionen),6,1.0,No good personnel selection (va in the product area and in the few management positions),0,frauen_männer_führungspositionen
Porsche,"zu starr, zu wenig flexibel auf heutige Arbeitszeitanforderungen",0,1.0,"too rigid, too little flexible to meet today's working time requirements",0,arbeitszeiten_überstunden
Bosch,"Weite Wege zum Vorgesetzten, der mehrere Teams unter sich hat.",1,0.7894449443232566,"Wide distances to the superior, who has several teams among himself.",1,teams_zusammenhalt
Bosch,"Dynamik. Führungskräfteverhalten. Unternehmerische Weitsicht. Unfähigkeit zur positiven Förderung von Mitarbeitern. Den übergroßen HR Apparat, der keinerlei wertschöpfenden Beitrag leistet.",6,0.9080093296326668,"Dynamics. Leadership behavior. Entrepreneurial vision. Inability to promote employees positively. The oversized HR apparatus, which makes no value-added contribution.",0,frauen_männer_führungspositionen
Bosch,Innerhalb Logistik: Angst vor Vorgesetzten das Falsche zu sagen obwohl inhaltlich richtig.,6,0.8003608809350591,Within logistics: fear of superiors to say the wrong thing although content is correct.,0,frauen_männer_führungspositionen
Bosch,"Management!! Schlechte Behandlung von Mitarbeitern, Gerüchteverbreitung, üble Nachrede, fehlende Menschlichkeit der Mitarbeiter untereinander, durchdringen von Gerüchten auf alle Ebenen - einige Unwahrheiten können einen die berufliche Laufbahn intern oder außerhalb zerstören. Die Einflussmöglichkeit auf die einzelne Person dieses großen Konzerns ist oft zu groß.
Persönlichkeit und persönliche Weiterentwicklung wird wenig geduldet.",6,0.8247724629424803,"Management!! Bad treatment of employees, spreading rumors, bad talk, lack of humanity among employees, permeating rumors at all levels - some untruths can destroy one's career internally or outside. The possibility of influence on the individual person of this large company is often too great. Personality and personal development are not tolerated.",0,frauen_männer_führungspositionen
Porsche,"Benefits werden immer weniger. Liegt aber am Konzern, nicht an der Zweigniederlassung.",9,1.0,"Benefits are getting less and less, but it's the group, not the branch.",1,führungskräfte_führungskompetenz
Mercedes-Benz,"Mir ist es einfach wichtig künftige Bewerber zu warnen. Es war tatsächlich die schlimmste Zeit, die mich selbst im Nachgang immer noch prägt.
Man erfährt keine Wertschätzung, wird ungerecht behandelt und von den Vorgesetzten nicht gefordert. Man ist nie gut genug und irgendwann glaubt man sogar daran.
Unter den Kollegen gibt es keinen Zusammenhalt - eher ein Gegeneinander, um sich zu behaupte, um befördert zu werden.
Die Aufgaben waren teilweise interessant, aber leider überwogen die anspruchslosen Tätigkeiten, die einen unterfordern.
Das Image ist mehr Schein als Sein. Daher lasst euch bitte nicht täuschen und macht nicht die gleiche Erfahrung wie ich.",6,0.8885212329966402,"It's just important to warn future applicants. It was indeed the worst time that still characterizes me in the aftermath. You don't get any appreciation, are treated unjustly and are not demanded by the superiors. You're never good enough and at some point you even believe in it. Among colleagues there's no cohesion - rather an opposition to each other to claim to be promoted. The tasks were partly interesting, but unfortunately the undemanding activities that subdued one. The image is more appearance than being. Therefore, please don't be deceived and do not make the same experience as I do.",0,frauen_männer_führungspositionen
Porsche,Mehr Frauen in die Führungsebene,4,1.0,More women at the management level,1,homeoffice_möglich
Mercedes-Benz,Umgang mit männlichen Potenzialträgern.,4,0.9735239065364525,Dealing with male potential carriers.,1,homeoffice_möglich
LVMH,Die Arbeitszeiten,0,1.0,Working hours,1,arbeitszeiten_überstunden
Porsche,nicht so gute Bezahlung,9,1.0,Not so good payment,0,führungskräfte_führungskompetenz
Mercedes-Benz,Mutterkonzernpflichten müssen erfüllt werden die Voteile/Tarif/Vergünstigung etc. Leider nicht.,9,0.9065414747357144,Parent group obligations must be fulfilled the parts/tariff/favor etc. Unfortunately not.,0,führungskräfte_führungskompetenz
Mercedes-Benz,Umzug zum Firmensitz wird vorausgesetzt. Gehälter nicht dem Standort entsprechend,9,1.0,Relocation to the company headquarters is required. Salaries not corresponding to the location,0,führungskräfte_führungskompetenz
Bosch,Ohne Sympathie der Führungsebene steigt man schlecht aus,6,1.0,"Without sympathy from the management level, you get out badly",0,frauen_männer_führungspositionen
Adidas,Egozentrische Manager die leider eine suboptimale Qualifikationen besitzen.,6,0.8448553291045362,Egocentric managers who unfortunately have suboptimal qualifications.,0,frauen_männer_führungspositionen
Porsche,"junge Mitarbeiter scheinen sich oft unter Druck zu fühlen, sind oft nicht so nett wie die Älteren Mitarbeiter... unentspanntes Arbeitsverhältnis zwischen den jüngeren...",2,1.0,"Young employees often seem to feel under pressure, are often not as nice as the older employees... unrelaxed working relationship between the younger ones...",0,älteren_kollegen_junge
Mercedes-Benz,Zu wenig Gehalt,9,0.9713180846264943,Too little salary,0,führungskräfte_führungskompetenz
Bosch,"Schwerfälligkeit in Entscheidungen. Ältere Mitarbeiter werden zu ""Seite"" gestellt.",2,1.0,"Severity in decisions. Older employees are placed to ""side"".",0,älteren_kollegen_junge
Adidas,"Schlecht finde ich die Bezahlung, den Spaß zahlt mir nicht meine Rechnungen.",9,1.0,"I find the payment bad, the fun does not pay me my bills.",0,führungskräfte_führungskompetenz
Porsche,"- Verhalten einiger Führungskräfte
- Behandlung der externen Mitarbeiter
- Mangelnde Wertschätzung
- wenig moderne Strukturen",6,1.0,- behaviour of some executives - treatment of external employees - lack of appreciation - little modern structures,0,frauen_männer_führungspositionen
Porsche,Die Verhaltensweise der Geschäftsführung ist skandalös. Tobsuchtsanfälle gehören in den Kindergarten und nicht in ein Unternehmen mit so einem Renommee.,6,0.9942608163319754,The behavior of the management is scandalous. Death addictions belong in the kindergarten and not in a company with such a reputation.,0,frauen_männer_führungspositionen
Porsche,"Standorte der Offices, pampige Mitarbeiter, teilweise Besserwissen, es werden Leute eingestellt ohne diese wirklich richtig zu durchleuchten, Vorgesetzte machen sich kein richtiges Bild vom MA sondern vertrauen auf Mundpropaganda",6,1.0,"Office locations, pampty employees, partly better knowledge, people are hired without really looking through them properly, supervisors don't get a real picture of the MA but rely on word of mouth",0,frauen_männer_führungspositionen
Porsche,"Außen Hui innen pfui. Schlechte Fehlerkultur, selbstverliebten Management, sehr rückschrittlich, Silo denken und reines innenpolitisches machtgehabe",6,1.0,"Outside Hui inside pui. Bad fault culture, self-in love management, very retrogressive, thinking silo and pure domestic power",0,frauen_männer_führungspositionen
Porsche,"Es bedarf Regeln für die Reisezeit und Überstunden, die auch tatsächlich gelebt werden und im Sinne der Arbeitnehmer sind. Dieser Satz könnte aber unter jeder Beratungsfirma stehen.
Mal schauen, ob die Corona-Krise hier katalysierend wirken kann.",0,1.0,"Rules are needed for travel time and overtime, which are actually lived and in the sense of the workers. However, this sentence could be placed under any consulting firm. Let's see if the Corona crisis can be catalysing here.",0,arbeitszeiten_überstunden
Porsche,"Sehr autokratischer und hierarchischer Führungsstil, keine Empathie, abgehoben und weit entfernt von den Mitarbeitern. Man regiert aus der Fränkischen Hauptstadt wie im Mittelalter. Nach Gutsherrenart. Wer kuscht und ""Ja-sagt"" und keine eigene Meinung vertritt, ist im Hofstaat geduldet, wer Klartext spricht oder eine andere Sicht und Erfahrung einbringt, wird rausgemobbt, bei Beförderungen bewusst - sogar mit Ansage - kaltgestellt, teilweise persönlich beleidigt und zur freiwilligen Kündigung getrieben.",6,1.0,"Very autocratic and hierarchical leadership style, no empathy, detached and far away from the employees. One governs from the Frankish capital as in the Middle Ages. According to manor style. Anyone who cuddlys and ""yes-says"" and does not represent his own opinion is tolerated in the court state, who speaks plain text or brings in a different view and experience, is mobbed out, in promotion consciously - even with announcement - cold, partly personally insulted and driven to voluntary dismissal.",0,frauen_männer_führungspositionen
